Gene,Category,Protein,logFC,AveExpr,t,P.Value,adj.P.Val,B,count,sca.t,sca.P.Value,sca.adj.pval,significance,log.sca.pval
rsxB,Other,242384E_coliDH5_00541,-0.3394551896,21.45241323,-0.845279885,0.4120553672,0.5284111908,-7.223698937,1,-0.8342086442,0.4169984131,0.5346617522,Not Significant,0.3798655978
unknown,Other,242384E_coliDH5_00248,0.381820517,22.38617364,0.8351197709,0.417563093,0.5333987019,-7.232382216,1,0.8339104774,0.4171613151,0.5346617522,Not Significant,0.3796959721
metB,Other,242384E_coliDH5_02864,0.1480477654,29.7277265,0.7826613332,0.4467596237,0.5622839418,-7.275694287,8,0.8326641717,0.4178426754,0.5350236475,Not Significant,0.3789872064
yecS,Other,242384E_coliDH5_02324,-0.1731506985,25.8100938,-0.8183964659,0.4267329165,0.54360731,-7.246467343,2,-0.8325456588,0.4179075045,0.5350236475,Not Significant,0.3789198301
plsC,Other,242384E_coliDH5_03947,0.1616650243,25.81150411,1.070838698,0.3022128345,0.4179850658,-7.007160956,1,0.8311198678,0.4186879527,0.5357255169,Not Significant,0.3781095352
adiC,Other,242384E_coliDH5_00841,-0.3782629086,21.58559185,-0.8322396188,0.4191331207,0.5351079743,-7.234826427,1,-0.8306388506,0.4189514644,0.5357655367,Not Significant,0.3778362873
fimA,Other,242384E_coliDH5_02504,-0.1806739412,29.7519977,-0.8016271825,0.4360576859,0.5518294468,-7.260330857,3,-0.8297491056,0.4194391688,0.5360920568,Not Significant,0.3773310159
ybhS,Other,242384E_coliDH5_00135,0.2507689905,21.71191803,0.8769837041,0.395177954,0.5106620991,-7.19599557,1,0.8256982397,0.4216642492,0.5383394703,Not Significant,0.3750332191
unknown,Other,242384E_coliDH5_02922,0.5189802776,23.98734915,0.8074767568,0.4327902407,0.549200817,-7.255524594,1,0.8227669484,0.4232791062,0.5401022666,Not Significant,0.3733731685
unknown,Other,242384E_coliDH5_04130,-0.2164482796,23.58624994,-0.9063585987,0.3799596173,0.4960763085,-7.169512567,1,-0.821505581,0.4239752217,0.5406914518,Not Significant,0.3726595241
rplI,Other,242384E_coliDH5_00749,0.1067488995,33.27030308,0.7311059276,0.4766776195,0.5905087577,-7.315745443,22,0.8180480146,0.4258871366,0.5428296266,Not Significant,0.3707054771
adeP,Other,242384E_coliDH5_04014,0.2587233217,25.25468983,0.8597489472,0.4042946687,0.5204842637,-7.211169488,1,0.8167309083,0.4266169052,0.5434595253,Not Significant,0.3699619391
rplQ,Other,242384E_coliDH5_01528,-0.1217251358,32.46017277,-0.7491715245,0.4660574538,0.5802676238,-7.301997512,13,-0.8159686115,0.427039637,0.543697816,Not Significant,0.3695318127
xanP,Other,242384E_coliDH5_02953,0.2693588297,23.73044507,0.8495841725,0.4097365129,0.5257297749,-7.219991696,1,0.8138583769,0.4282112685,0.5448888011,Not Significant,0.3683419084
ampE,Other,242384E_coliDH5_01234,-0.428979957,24.5231816,-0.8044329623,0.4344884734,0.5509410702,-7.258029484,1,-0.811938932,0.4292787569,0.5459460266,Not Significant,0.3672606023
pdeN,Other,242384E_coliDH5_03023,-0.4157845458,21.67892573,-0.8041630911,0.4346392492,0.5509410702,-7.258251158,1,-0.8101125747,0.430296054,0.5467348795,Not Significant,0.3662326365
unknown,Other,242384E_coliDH5_02660,-0.1571530433,25.29032401,-1.045721556,0.3132693211,0.4296743898,-7.03346195,1,-0.8099745223,0.4303730131,0.5467348795,Not Significant,0.3661549693
dgkA,Other,242384E_coliDH5_00917,0.5222881229,24.94515997,0.7894464718,0.4429120138,0.5583595715,-7.270236597,1,0.8053524619,0.4329547083,0.5493021382,Not Significant,0.3635575331
yhfA,Other,242384E_coliDH5_01591,0.1177167715,27.47548598,0.8111986121,0.4307194946,0.5471750408,-7.252449979,2,0.8049356745,0.4331879928,0.5493021382,Not Significant,0.3633235898
unknown,Other,242384E_coliDH5_01700,-0.4830610755,21.60088831,-0.7915540925,0.4417211457,0.5577726782,-7.268532535,1,-0.8046890526,0.4333260697,0.5493021382,Not Significant,0.3631851822
cdh,Other,242384E_coliDH5_02843,-0.4992764899,22.02685681,-0.7902824118,0.4424394395,0.5581328418,-7.269561217,1,-0.8046529406,0.4333462902,0.5493021382,Not Significant,0.363164917
unknown,Other,242384E_coliDH5_04213,-0.3025338996,24.89231411,-0.822496332,0.4244728758,0.5412854052,-7.243038181,1,-0.8039251821,0.4337539181,0.5495169078,Not Significant,0.3627565892
malF,Other,242384E_coliDH5_00929,0.5686558234,22.2400383,0.7813543386,0.4475031906,0.5623324626,-7.276740622,1,0.7998777847,0.4360253703,0.5520913992,Not Significant,0.3604882404
unknown,Other,242384E_coliDH5_02562,0.1833660524,27.12233302,0.9298012974,0.3681047831,0.4836442473,-7.147821403,1,0.7988488188,0.4366040407,0.5525208568,Not Significant,0.3599122492
dapF,Other,242384E_coliDH5_03347,-0.2052112288,26.04977535,-0.7773921144,0.4497621176,0.5648346246,-7.279902839,2,-0.797323343,0.4374628341,0.5533041438,Not Significant,0.3590588378
prlC,Other,242384E_coliDH5_04173,0.1286767805,30.11607411,0.7337582578,0.4751092442,0.5896057162,-7.313746473,14,0.795259293,0.4386265291,0.5544720014,Not Significant,0.3579051048
cysW,Other,242384E_coliDH5_01354,-0.3639072423,24.0564268,-0.7901925356,0.4424902331,0.5581328418,-7.269633862,1,-0.7895039081,0.4418816953,0.5582809809,Not Significant,0.3546939884
poxB,Other,242384E_coliDH5_00213,0.08843917727,31.01983422,0.6922839954,0.4999909156,0.6125751686,-7.344233487,18,0.7879667403,0.4427536655,0.5590764676,Not Significant,0.3538378347
ydiK,Other,242384E_coliDH5_00603,-1.280718472,24.64111878,-0.7556955641,0.4622582524,0.577103628,-7.296956543,1,-0.7843220721,0.4448254542,0.561385297,Not Significant,0.3518103691
lpxD_1,Other,242384E_coliDH5_01302,0.1068804148,28.00067905,0.7638092573,0.4575601681,0.573371233,-7.29063109,3,0.7833575159,0.445374767,0.5617712342,Not Significant,0.3512743919
pth,Other,242384E_coliDH5_03758,0.1021352262,27.16570476,0.7991424745,0.4374503516,0.5532883558,-7.26236275,2,0.7826618789,0.4457711948,0.5619640144,Not Significant,0.3508879985
rhlB,Other,242384E_coliDH5_03377,-0.08523549863,29.20070951,-0.7007963053,0.494822243,0.6088147464,-7.33811095,10,-0.7810903496,0.4466675879,0.5625018515,Not Significant,0.3500155606
fadE,Other,242384E_coliDH5_04200,-0.5466368759,23.52945647,-0.7633898996,0.4578022589,0.573371233,-7.290959547,1,-0.7810590098,0.4466854755,0.5625018515,Not Significant,0.3499981689
nhaR,Other,242384E_coliDH5_01145,0.2811254064,22.79854204,0.8024256475,0.435610753,0.5515664145,-7.259676682,1,0.7795896806,0.4475246155,0.5629987582,Not Significant,0.3491830719
gyrA,Other,242384E_coliDH5_00978,0.06447370213,30.69704931,0.6326599097,0.5370714845,0.6444877145,-7.385148721,25,0.7795134985,0.4475681502,0.5629987582,Not Significant,0.3491408262
rlmG,Other,242384E_coliDH5_01925,0.3477941103,22.81629198,0.7813143289,0.447525965,0.5623324626,-7.276772627,1,0.7784700351,0.4481647113,0.5634419559,Not Significant,0.348562343
dld,Other,242384E_coliDH5_03066,-0.1156370954,29.76515569,-0.7215853319,0.4823331788,0.595049542,-7.322865478,9,-0.7776689095,0.448623062,0.5637110043,Not Significant,0.3481184048
rplS,Other,242384E_coliDH5_03477,-0.1597401052,30.7402843,-0.724968283,0.4803189674,0.5937110454,-7.320345436,16,-0.7753237887,0.4499664661,0.565091256,Not Significant,0.346819851
queE,Other,242384E_coliDH5_01799,0.1557994469,25.94017413,0.9633065622,0.3516090308,0.4680681097,-7.115971626,1,0.7699940985,0.4530288995,0.5685383647,Not Significant,0.3438740927
livF,Other,242384E_coliDH5_01686,-0.2067513457,28.11470326,-0.7421039377,0.4701948169,0.5847651981,-7.307412909,3,-0.7696897219,0.4532041841,0.5685383647,Not Significant,0.3437060893
ydgA_1,Other,242384E_coliDH5_00526,-0.07500336676,30.80861232,-0.6524326899,0.5246065367,0.6329849792,-7.371964048,21,-0.7658000383,0.4554478844,0.5706979161,Not Significant,0.341561311
pdeI,Other,242384E_coliDH5_00175,0.2898280195,22.18396693,0.7822388562,0.4469998913,0.5622839418,-7.276032683,1,0.7652333075,0.4557753672,0.5706979161,Not Significant,0.3412491503
unknown,Other,242384E_coliDH5_02545,0.2564998872,24.29646245,0.7965836493,0.4388875236,0.5548019271,-7.264449231,1,0.7648800849,0.4559795491,0.5706979161,Not Significant,0.3410546353
zapE,Other,242384E_coliDH5_03872,0.1529558546,25.97485843,0.9647448747,0.3509126912,0.4676808657,-7.114582217,1,0.7647909517,0.4560310819,0.5706979161,Not Significant,0.341005556
kdsA,Other,242384E_coliDH5_03747,0.08939916689,30.22143317,0.6886009584,0.5022370719,0.6144047655,-7.346860874,11,0.7645636214,0.4561625302,0.5706979161,Not Significant,0.3408803911
unknown,Other,242384E_coliDH5_00262,-0.2019652732,23.73580351,-0.8383844926,0.4157880829,0.5320150345,-7.229602399,1,-0.7614876848,0.4579434221,0.5726154335,Not Significant,0.3391881748
galT,Other,242384E_coliDH5_00100,0.1410807689,25.44916745,0.7491408154,0.4660753823,0.5802676238,-7.302021145,2,0.757603063,0.4601986478,0.5751236622,Not Significant,0.3370546618
nupC,Other,242384E_coliDH5_01142,0.6974280638,26.13623024,0.7328257315,0.4756603071,0.5896552007,-7.314450051,1,0.7554331124,0.4614613894,0.5763895102,Not Significant,0.3358646307
rpsE,Other,242384E_coliDH5_01537,-0.1066776588,32.86792985,-0.6813623555,0.5066688521,0.617477571,-7.351986515,22,-0.7548090443,0.4618249423,0.5765314621,Not Significant,0.3355226154
yqcC,Other,242384E_coliDH5_01783,0.2884744168,21.62417878,0.7651128989,0.4568080987,0.5730594256,-7.289608969,1,0.7499888925,0.4646388609,0.5797305852,Not Significant,0.33288447
rfaH,Other,242384E_coliDH5_03317,0.3184230089,24.42908849,0.7555626643,0.4623354534,0.577103628,-7.297059634,1,0.7491726374,0.4651164136,0.5800127385,Not Significant,0.3324383343
hemX,Other,242384E_coliDH5_03353,-0.09835051379,28.57995205,-0.6913794386,0.5005420251,0.6129248684,-7.344879989,8,-0.7483415834,0.4656029328,0.5803057623,Not Significant,0.3319842927
glpE,Other,242384E_coliDH5_01658,-0.3037210087,21.97649042,-0.7552219261,0.4625334236,0.577103628,-7.297323869,1,-0.7454378429,0.4673052947,0.582113021,Not Significant,0.3303992983
ccmE,Other,242384E_coliDH5_00943,0.2877516513,21.72343221,0.7580599594,0.4608861176,0.5762949991,-7.295119682,1,0.7436423023,0.4683598554,0.5831118114,Not Significant,0.3294203367
fldB,Other,242384E_coliDH5_02622,0.3486158574,23.95772528,0.7361682797,0.4736868778,0.5884736818,-7.311924309,1,0.7371105188,0.4722083284,0.5869877212,Not Significant,0.3258663575
tam,Other,242384E_coliDH5_00431,0.1511096087,26.56136175,0.7247039485,0.480476169,0.5937110454,-7.320542739,2,0.7367394538,0.4724275311,0.5869877212,Not Significant,0.3256648015
waaA,Other,242384E_coliDH5_02932,0.2181172881,24.6627827,0.7870908274,0.4442454295,0.5597346838,-7.272136271,1,0.7367301171,0.4724330475,0.5869877212,Not Significant,0.3256597304
holC,Other,242384E_coliDH5_00695,-0.142450027,25.24005858,-0.9535956041,0.3563358497,0.4708286399,-7.125304812,1,-0.7366324287,0.4724907665,0.5869877212,Not Significant,0.3256066742
pdxK,Other,242384E_coliDH5_01349,0.16924988,26.99896526,0.8524052628,0.4082213805,0.5243690005,-7.2175527,1,0.7339366152,0.4740852693,0.5886516234,Not Significant,0.3241435388
cysN,Other,242384E_coliDH5_01824,-0.1206271351,29.94909527,-0.6789166967,0.5081713286,0.6189816553,-7.353706822,12,-0.7324103354,0.4749894648,0.5894570712,Not Significant,0.3233160228
unknown,Other,242384E_coliDH5_01429,0.2434824615,22.22129068,0.7613050743,0.4590069896,0.5743001313,-7.292589995,1,0.7302602021,0.4762650083,0.5907222442,Not Significant,0.3221513254
tyrR,Other,242384E_coliDH5_02062,-0.09653528839,27.53999027,-0.6977846026,0.4966473205,0.609449664,-7.34028512,4,-0.7290212198,0.4770009586,0.5913171475,Not Significant,0.3214807482
miaA,Other,242384E_coliDH5_00781,-0.1522959016,25.41607367,-0.8841719578,0.3914165825,0.5065998103,-7.189587055,1,-0.7245632965,0.479654607,0.5940848668,Not Significant,0.3190713799
ispE,Other,242384E_coliDH5_03754,-0.1339970297,25.86487863,-0.9755185404,0.3457276052,0.461837629,-7.104117202,1,-0.7244056047,0.4797486376,0.5940848668,Not Significant,0.31898625
rplN,Other,242384E_coliDH5_01544,-0.09299039913,31.9292076,-0.6560073152,0.5223707074,0.6312777485,-7.369539668,11,-0.7204503939,0.4821107202,0.5966896091,Not Significant,0.3168532115
kup,Other,242384E_coliDH5_03981,-0.2713414359,24.17618516,-0.7356162054,0.4740124761,0.5885612392,-7.312342209,1,-0.7192468596,0.4828308592,0.5972604784,Not Significant,0.3162049806
rplB,Other,242384E_coliDH5_01551,-0.1532174798,32.7091637,-0.66907815,0.5142416983,0.6241992142,-7.360568799,32,-0.7185616186,0.4832411627,0.5974476755,Not Significant,0.3158360794
nikR,Other,242384E_coliDH5_01713,0.2781460741,24.97762556,0.7307965279,0.4768607784,0.5905087577,-7.31597819,1,0.7171123107,0.4841096546,0.5982008426,Not Significant,0.3150562562
yciO,Other,242384E_coliDH5_02121,-0.089799285,28.58588033,-0.6855149238,0.5041236881,0.6154874972,-7.349052285,4,-0.7164884069,0.4844838131,0.5983426964,Not Significant,0.3147207284
yhaV,Other,242384E_coliDH5_01966,0.2709617859,21.45145339,0.7297508605,0.4774801102,0.590958484,-7.316764121,1,0.7140656839,0.4859383675,0.5998179849,Not Significant,0.3134188097
nagD,Other,242384E_coliDH5_00015,-0.1624854462,27.23716439,-0.6985287503,0.4961960005,0.6093276815,-7.339748727,2,-0.7134044505,0.48633581,0.5999875474,Not Significant,0.3130637512
rpsR,Other,242384E_coliDH5_00750,-0.2278765852,31.08435585,-0.681747286,0.5064326084,0.617477571,-7.351715222,6,-0.712945456,0.486611808,0.5999994986,Not Significant,0.3128173568
dosC,Other,242384E_coliDH5_00403,-0.5061222536,22.29182882,-0.6956065437,0.4979696908,0.6107475155,-7.341852032,1,-0.7120911966,0.4871257308,0.5999994986,Not Significant,0.3123589297
malT,Other,242384E_coliDH5_01652,-0.5618865884,22.48418385,-0.692528057,0.49984228,0.6125751686,-7.344058917,1,-0.7112607751,0.4876256218,0.6002947222,Not Significant,0.3119134829
yoaE_2,Other,242384E_coliDH5_03736,-0.2341130394,23.10134846,-0.7424347875,0.4700006366,0.5847651981,-7.307160461,1,-0.7106197382,0.4880117167,0.6004496163,Not Significant,0.3115697508
gluQ,Other,242384E_coliDH5_01267,0.3791755831,23.86184583,0.7003799364,0.4950743235,0.6088147464,-7.33841205,1,0.7075492531,0.489863577,0.6024068615,Not Significant,0.3099248506
parC,Other,242384E_coliDH5_03948,-0.110529983,27.92473371,-0.6622011681,0.5185095154,0.6272319211,-7.365309387,7,-0.7057712872,0.4909377976,0.6034062329,Not Significant,0.30897353
zapD,Other,242384E_coliDH5_01225,-0.1977920049,27.38696975,-0.6853321894,0.5042355309,0.6154874972,-7.349181757,2,-0.7046099087,0.4916402368,0.6039478309,Not Significant,0.3083525808
dnaX,Other,242384E_coliDH5_02750,-0.1052983743,28.02480458,-0.6743600587,0.5109775757,0.6217432844,-7.356896561,4,-0.7040244147,0.4919945875,0.6039752727,Not Significant,0.3080396749
yegS,Other,242384E_coliDH5_03632,0.3623621864,22.69092982,0.6983839623,0.4962837943,0.6093276815,-7.339853135,1,0.7037079533,0.492186178,0.6039752727,Not Significant,0.3078705867
lysU,Other,242384E_coliDH5_00826,0.1048359618,27.69630023,0.6662443115,0.5159979054,0.6252138486,-7.362527851,5,0.7023262186,0.4930232165,0.6046807871,Not Significant,0.3071326292
yeeA,Other,242384E_coliDH5_04104,-0.2466461357,21.68921133,-0.7242006069,0.4807755958,0.5937630083,-7.320918256,1,-0.7009596886,0.4938518693,0.6053752723,Not Significant,0.306403298
tolC,Other,242384E_coliDH5_03963,-0.1118387547,31.25685464,-0.6425243129,0.530832276,0.6384932538,-7.378618871,15,-0.6978895722,0.4957165515,0.6073383348,Not Significant,0.3047665801
ylaC,Other,242384E_coliDH5_02738,0.3035594214,22.04675189,0.69851751,0.4962028159,0.6093276815,-7.339756833,1,0.6945370134,0.4977574962,0.6093778187,Not Significant,0.3029821908
pspA,Other,242384E_coliDH5_02081,-0.2703599669,28.79323607,-0.6637894433,0.51752204,0.6267314154,-7.364218608,8,-0.6942876672,0.4979094877,0.6093778187,Not Significant,0.3028495981
panC,Other,242384E_coliDH5_01256,-0.08626911665,29.85558312,-0.6197275028,0.5453127671,0.6514948491,-7.393564787,16,-0.6920886348,0.4992511065,0.6106958127,Not Significant,0.3016809639
efp,Other,242384E_coliDH5_00807,0.08734633232,28.82607878,0.6524368739,0.5246039166,0.6329849792,-7.371961218,5,0.6910883209,0.4998620917,0.6111191551,Not Significant,0.3011497978
unknown,Other,242384E_coliDH5_03842,0.5199715468,25.11038505,0.6732802777,0.5116438829,0.6218980179,-7.357649479,1,0.6905284809,0.500204229,0.6112135361,Not Significant,0.3008526409
mfd,Other,242384E_coliDH5_03226,-0.06251224897,30.11688399,-0.5836144838,0.5686896361,0.6697126037,-7.416192486,16,-0.6884243791,0.5014913386,0.6124618942,Not Significant,0.2997365634
lacR_2,Other,242384E_coliDH5_04290,-0.383919686,29.44666206,-0.6778910411,0.508802205,0.6194230538,-7.354426557,1,-0.6865644064,0.5026307165,0.6135286047,Not Significant,0.2987509746
unknown,Other,242384E_coliDH5_01460,0.2006198915,22.13195606,0.733087384,0.4755056481,0.5896552007,-7.314252722,1,0.6845166335,0.5038868767,0.6142358969,Not Significant,0.2976669523
unknown,Other,242384E_coliDH5_02334,0.0714388107,28.84413123,0.6316992166,0.5376812994,0.6447145311,-7.385779564,6,0.6844339714,0.5039376222,0.6142358969,Not Significant,0.2976232175
glmS,Other,242384E_coliDH5_03999,-0.06468063401,30.6339992,-0.5914396675,0.5635793398,0.6670998137,-7.411398959,13,-0.6843120904,0.5040124492,0.6142358969,Not Significant,0.2975587363
uup,Other,242384E_coliDH5_00291,-0.1379202709,25.65599541,-0.85755837,0.405463353,0.5216976885,-7.213078725,1,-0.6838842643,0.5042751576,0.6142358969,Not Significant,0.2973324262
ycgM,Other,242384E_coliDH5_03783,-0.1383022759,27.88463799,-0.6722695791,0.5122680166,0.6223287595,-7.358353201,2,-0.6829999867,0.5048184039,0.6145731175,Not Significant,0.2968648206
ibpB,Other,242384E_coliDH5_02987,-0.2959171679,23.34947995,-0.6863050131,0.5036402803,0.6154121433,-7.348492115,1,-0.68191889,0.5054830248,0.6150576678,Not Significant,0.2962934244
cutC_2,Other,242384E_coliDH5_02283,-0.1304260786,26.94337549,-0.6517179207,0.5250542566,0.6331940251,-7.372447323,4,-0.6796653257,0.5068700671,0.6164202661,Not Significant,0.295103355
aroP,Other,242384E_coliDH5_01235,0.2769788334,26.60587577,0.6829383056,0.50570205,0.6169511525,-7.350874904,1,0.6746626044,0.5099570365,0.6198476729,Not Significant,0.2924664114
purU,Other,242384E_coliDH5_02217,-0.1187672113,29.54926694,-0.6312527017,0.537964863,0.6447194488,-7.386072462,8,-0.6717425116,0.5117638965,0.6213581477,Not Significant,0.2909303556
unknown,Other,242384E_coliDH5_03775,0.168464096,25.67341437,0.753506351,0.4635309753,0.5777233711,-7.298652591,1,0.6715978238,0.5118535203,0.6213581477,Not Significant,0.2908543055
bamE,Other,242384E_coliDH5_03467,-0.3864153891,27.18887244,-0.6618130593,0.5187509777,0.6272319211,-7.365575555,1,-0.6713488988,0.5120077325,0.6213581477,Not Significant,0.2907234801
cecR,Other,242384E_coliDH5_00138,0.2892939717,23.98224966,0.6736786865,0.5113979757,0.6218980179,-7.357371805,1,0.6691293545,0.5133839477,0.6226653223,Not Significant,0.2895577148
yqjE,Other,242384E_coliDH5_01940,0.2297338569,25.51881815,0.6477039541,0.5275725658,0.6358033934,-7.375152006,2,0.6687414746,0.5136246677,0.6226653223,Not Significant,0.2893541267
norR_2,Other,242384E_coliDH5_01867,-0.2383265943,22.44114716,-0.6885253912,0.5022832196,0.6144047655,-7.346914645,1,-0.6678767331,0.5141615629,0.6229888265,Not Significant,0.288900393
rpsQ,Other,242384E_coliDH5_01545,0.2059029819,29.60247,0.6370123202,0.5343135623,0.641676933,-7.382279351,7,0.6673137689,0.5145112651,0.6230852958,Not Significant,0.288605112
priA,Other,242384E_coliDH5_02860,-0.1824606006,24.77486808,-0.7219781005,0.482099063,0.595049542,-7.322573457,1,-0.6630386448,0.5171713222,0.6259780904,Not Significant,0.2863655653
ybcJ,Other,242384E_coliDH5_04029,0.1449627157,27.07706744,0.6386536648,0.53327558,0.6407639391,-7.381192455,3,0.6611123733,0.5183724391,0.627102893,Not Significant,0.2853580972
torR,Other,242384E_coliDH5_00338,0.2687992041,21.87013201,0.6689051525,0.5143488107,0.6241992142,-7.360688617,1,0.6601874392,0.5189497406,0.6274722493,Not Significant,0.2848747008
wecA,Other,242384E_coliDH5_03373,0.3272217139,22.12943016,0.6524520142,0.5245944353,0.6329849792,-7.371950976,1,0.6559654325,0.5215895592,0.6303337418,Not Significant,0.2826711106
unknown,Other,242384E_coliDH5_02563,-0.1068090406,26.97720126,-0.6264627876,0.5410119739,0.6470267619,-7.389202156,4,-0.6537343049,0.5229876419,0.631618876,Not Significant,0.2815085733
rcsF,Other,242384E_coliDH5_01320,0.1344684118,27.88646371,0.6266620284,0.5408850361,0.6470267619,-7.389072423,4,0.6533948297,0.5232005514,0.631618876,Not Significant,0.281331807
rsuA,Other,242384E_coliDH5_03016,0.06889203753,27.91666586,0.6114989762,0.5505925066,0.6557650556,-7.398834008,5,0.6524501383,0.5237932934,0.632003728,Not Significant,0.2808400665
unknown,Other,242384E_coliDH5_02569,-0.2354381512,25.49854348,-0.6675553756,0.5151849745,0.6245568766,-7.361622473,1,-0.6491133926,0.5258899482,0.6342018351,Not Significant,0.2791051301
glnQ_1,Other,242384E_coliDH5_00151,0.2017912245,27.50837083,0.6236551539,0.5428024921,0.6488317872,-7.391026162,3,0.6474796186,0.5269182552,0.6351099345,Not Significant,0.278256755
minD,Other,242384E_coliDH5_03788,-0.06688171592,31.00589152,-0.5737939769,0.575137582,0.6748944057,-7.42212219,10,-0.6437233482,0.5292867515,0.6372988182,Not Significant,0.2763089766
unknown,Other,242384E_coliDH5_01785,-0.1573481954,25.49376853,-0.7260752105,0.4796610076,0.5933393804,-7.319518484,1,-0.6416570304,0.5305921943,0.6385373982,Not Significant,0.2752391433
rpsL,Other,242384E_coliDH5_01576,-0.1525809199,31.39377917,-0.6044130219,0.5551614027,0.6598440783,-7.403318038,12,-0.6402580495,0.5314770523,0.6392688006,Not Significant,0.2745154824
yebE,Other,242384E_coliDH5_02253,-0.250406878,26.46802304,-0.6183866778,0.5461711884,0.6521826768,-7.394427949,2,-0.6397105564,0.5318235667,0.6393522503,Not Significant,0.2742324217
mdlB,Other,242384E_coliDH5_02730,-0.2626774984,21.91351201,-0.6459766484,0.5286583539,0.6362101316,-7.376311051,1,-0.6383156794,0.5327069689,0.6400807173,Not Significant,0.2735116218
csdE,Other,242384E_coliDH5_01764,0.1646437471,25.35746646,0.7051663505,0.492181099,0.6059027723,-7.334940659,1,0.6356058633,0.5344254803,0.6418113394,Not Significant,0.2721128438
fliY,Other,242384E_coliDH5_02326,0.1771671796,32.25037749,0.598469003,0.5590097935,0.6630517191,-7.407041169,20,0.6331969545,0.5359557442,0.6433142049,Not Significant,0.2708710701
pnp,Other,242384E_coliDH5_02000,0.05139820045,31.90898877,0.506019891,0.6206539779,0.7115244935,-7.460413627,31,0.6313012551,0.5371616963,0.6438045066,Not Significant,0.2698949634
btsR,Other,242384E_coliDH5_03075,0.1546877451,21.74289906,0.7145341044,0.4865478166,0.5999282805,-7.328082904,1,0.6312758816,0.5371778479,0.6438045066,Not Significant,0.269881905
rplF,Other,242384E_coliDH5_01539,-0.1286920366,32.84071318,-0.5879084074,0.5658824153,0.6681119406,-7.413569654,22,-0.631238852,0.5372014197,0.6438045066,Not Significant,0.2698628483
oppC,Other,242384E_coliDH5_02199,-0.1942341585,21.4477445,-0.6678988666,0.5149721134,0.6245568766,-7.361384994,1,-0.6307519849,0.5375113957,0.6438415316,Not Significant,0.2696123239
cysQ,Other,242384E_coliDH5_00735,-0.2152525191,28.81225251,-0.6004336707,0.5577362019,0.6618813877,-7.405814435,6,-0.6275482762,0.5395535801,0.6459523141,Not Significant,0.2679654215
unknown,Other,242384E_coliDH5_00267,-0.1920594759,24.81085179,-0.6629056638,0.5180713774,0.6270675066,-7.364825863,1,-0.6256185761,0.5407857162,0.647091622,Not Significant,0.2669747879
spy,Other,242384E_coliDH5_00658,0.2675950955,26.14164804,0.6282801847,0.5398547086,0.6463128245,-7.388017336,1,0.62357387,0.5420929722,0.6483195888,Not Significant,0.265926223
mukE,Other,242384E_coliDH5_00265,0.1181491867,26.83357413,0.8136978673,0.4293325562,0.5460375203,-7.250378125,1,0.6204687458,0.5440815054,0.650291447,Not Significant,0.2643360365
era_1,Other,242384E_coliDH5_01491,0.1300242861,26.83501159,0.7572311673,0.4613668047,0.576583542,-7.295764159,1,0.6197996236,0.5445105361,0.650291447,Not Significant,0.2639937124
mlaA,Other,242384E_coliDH5_01096,-0.106122061,27.63899842,-0.6006617366,0.5575884601,0.6618813877,-7.405671784,3,-0.6194720276,0.5447206529,0.650291447,Not Significant,0.2638261583
rpsN,Other,242384E_coliDH5_01541,-0.1865138261,29.52654904,-0.5902354481,0.5643641642,0.6676862188,-7.412140593,8,-0.6192403847,0.5448692532,0.650291447,Not Significant,0.2637076985
yciI,Other,242384E_coliDH5_02136,-0.3071195188,27.13557011,-0.5958179176,0.5607308339,0.6647073039,-7.408690442,2,-0.617879475,0.5457427318,0.650997147,Not Significant,0.2630120395
uvrC,Other,242384E_coliDH5_02319,0.1275665058,25.22026555,0.7612448772,0.4590418042,0.5743001313,-7.292637011,1,0.6172247639,0.5461632201,0.6511620407,Not Significant,0.2626775496
bamD,Other,242384E_coliDH5_03486,-0.07359006859,29.33335525,-0.5686794791,0.5785107841,0.676886627,-7.425172338,7,-0.6159596609,0.546976233,0.651794509,Not Significant,0.2620315441
gltI,Other,242384E_coliDH5_03490,0.1393172728,29.86194558,0.5787718655,0.5718644105,0.6727645054,-7.419128491,9,0.6117068038,0.5497141392,0.6547189051,Not Significant,0.2598630924
pstS,Other,242384E_coliDH5_04000,-0.07839479669,28.63037307,-0.5704905524,0.5773151344,0.6764174785,-7.424095244,6,-0.6100066404,0.550810748,0.6556864786,Not Significant,0.2589975939
hemE,Other,242384E_coliDH5_04069,0.1412960801,28.07543394,0.5954316237,0.5609818469,0.6647073039,-7.408930179,2,0.6085621541,0.5517433745,0.6562825508,Not Significant,0.2582628733
hemF,Other,242384E_coliDH5_01367,0.297600747,23.76428896,0.6055696634,0.5544142193,0.6592956722,-7.402589496,1,0.6079795545,0.552119769,0.6562825508,Not Significant,0.2579667024
rplX,Other,242384E_coliDH5_01543,-0.1781130787,31.49793915,-0.5763097081,0.5734821549,0.6736371341,-7.420612314,15,-0.6079097087,0.5521649029,0.6562825508,Not Significant,0.2579312017
cnu,Other,242384E_coliDH5_00538,0.3118480579,22.42600384,0.6008873296,0.5574423412,0.6618813877,-7.405530629,1,0.6054770335,0.5537381252,0.6578135195,Not Significant,0.256695574
gnsA_1,Other,242384E_coliDH5_00334,0.2343752767,23.13021355,0.6161810329,0.5475848981,0.6531825103,-7.395843988,1,0.604600508,0.5543055699,0.6580200656,Not Significant,0.2562507574
